submission_id,QUD,RT,age,answer,botresponse,causes_id1,causes_id2,comments,education,endTime,expected,experiment_id,gender,group,id,id1,id2,languages,picture1,picture2,prolific_id,question,question_long,response,selected_pic,startDate,startTime,timeSpent,trial_name,trial_number,type
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9225,24,<b>Bob</b>: The CONS block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group1,trial11,independent_edge_nh,independent_edge_nn,english,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,7,control-random
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14599,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group2,trial16,if1_un,if1_uu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614c0e6fc69699a7da9b770e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,8,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8432,24,<b>Bob</b>: The CONS block will NOT fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture2,67,male,group1,trial10,independent_edge_nh,independent_edge_nn,english,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,614c0e6fc69699a7da9b770e,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,9,control-random
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",21637,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group2,trial14,if2_unn,if2_unu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,10,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",10821,24,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,jennifer,,,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture2,67,male,group2,trial12,if1_hn,if1_nn,english,stimuli/img/group2/if1_hn.png,stimuli/img/group2/if1_nn.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,11,control-random
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11248,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group1,trial13,if2_unn,if2_unu,english,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614c0e6fc69699a7da9b770e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,12,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11579,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group2,trial18,if1_un,if1_uu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,13,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",25675,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group1,trial15,if2_unn,if2_unu,english,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,14,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11596,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group2,trial3,if1_un,if2_unu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,614c0e6fc69699a7da9b770e,neutral,<b>Ann</b>: Which blocks do you think will fall?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,15,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11047,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group2,trial5,if2_unn,if1_uu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,16,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",14155,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,picture1,67,male,group1,trial17,if1_un,if1_uu,english,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,614c0e6fc69699a7da9b770e,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,17,critical
2231,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9957,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",jennifer,exhaustive,non-exhaustive,was a very good test of perception and attention to detail.,Graduated High School,1632381666946,none,67,male,group1,trial1,if1_un,if2_unu,english,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,614c0e6fc69699a7da9b770e,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 03:10:54 GMT-0400 (Eastern Daylight Time),1632381054115,10.21385,image_selection,18,critical
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),26313,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,blue|green|yellow,67,male,NA,if2_hnh,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,blue|yellow,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,1,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),17672,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,none,67,male,NA,if2_nnl,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,green|yellow,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,2,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),12751,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,blue,67,male,NA,independent_edge_nh,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,none,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,3,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),9510,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,none,67,male,NA,if1_ln,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,none,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,4,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),17314,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,green|yellow,67,male,NA,if2_nnh,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,green|yellow,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,5,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),11177,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,none,67,male,NA,if1_nn,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,none,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,6,training
2230,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),9919,24,NA,Barbara,NA,NA,,Graduated College,1632381219478,blue|green,67,male,NA,if1_hn,NA,NA,English,NA,NA,5c7ce0b4a67b9100155f3414,,NA,blue|green,NA,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,animation_buttons,7,training
2230,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",17098,24,<b>Bob</b>: The YELLOW block will fall.,Barbara,,,,Graduated College,1632381219478,picture1,67,male,example,example-test-trials,example_test_trials1,example_test_trials2,English,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,5c7ce0b4a67b9100155f3414,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,1,test-example
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12970,24,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,Barbara,,,,Graduated College,1632381219478,picture1,67,male,group2,trial9,if2_nnn,if2_nnh,English,stimuli/img/group2/if2_nnn.png,stimuli/img/group2/if2_nnh.png,5c7ce0b4a67b9100155f3414,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture1,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,1,control-physics
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",13905,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Barbara,exhaustive,non-exhaustive,,Graduated College,1632381219478,none,67,male,group1,trial1,if1_un,if2_unu,English,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,5c7ce0b4a67b9100155f3414,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,2,critical
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",68771,24,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,Barbara,,,,Graduated College,1632381219478,picture1,67,male,group2,trial7,if1_nn,if2_nnh,English,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if2_nnh.png,5c7ce0b4a67b9100155f3414,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,3,control-physics
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",15307,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Barbara,exhaustive,non-exhaustive,,Graduated College,1632381219478,none,67,male,group2,trial6,if2_unn,if1_uu,English,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,5c7ce0b4a67b9100155f3414,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,4,critical
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6230,24,<b>Bob</b>: The CONS and the ANT block will fall.,Barbara,,,,Graduated College,1632381219478,picture2,67,male,group2,trial8,if1_nn,if1_hn,English,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if1_hn.png,5c7ce0b4a67b9100155f3414,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,5,control-physics
2230,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",7573,24,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Barbara,exhaustive,non-exhaustive,,Graduated College,1632381219478,picture1,67,male,group1,trial5,if2_unn,if1_uu,English,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,5c7ce0b4a67b9100155f3414,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 19:05:33 GMT+1200 (New Zealand Standard Time),1632380733098,8.106333333333334,image_selection,6,critical
